numfven,codprod,codcon,nomdet,serdet,venfec,valuni,candet,ivapor,ivapes,totdet,numite,cosprod,tipsub,dctpor,coskar,undfra
28095,10549, ,tee extencion codelca c-036, ,2022-05-06,3700.0,1.0,0.0,0.0,3700.0,1,2569.21,U,0.0,2965.81,1
28095,10199, ,cable duplex next-pinpinov 2*12 rollo 10mt eco, ,2022-05-06,1400.0,5.0,0.0,0.0,7000.0,2,1020.0,U,0.0,0.0,1
28096,11662, ,cinta doble faz 2201 blanca 12mm *2 mtrs , ,2022-05-06,2800.0,1.0,0.0,0.0,2800.0,1,2013.48,U,0.0,1925.96,1
28097,1021, ,brocha bellota pro 4pulg, ,2022-05-06,9800.0,1.0,0.0,0.0,9800.0,1,8149.95,U,0.0,7986.71,1
28098,10872, ,chapa bola alcoba madera oscura dubaitools, ,2022-05-06,18000.0,1.0,0.0,0.0,18000.0,1,14000.0,U,0.0,14000.0,1
28099,11009, ,tor drywall 8*2 ciento, ,2022-05-06,7000.0,1.0,0.0,0.0,7000.0,1,68.0,U,0.0,-1632.01,100
28100,11660, ,chapa yale 105 2 bulones derecha, ,2022-05-06,72000.0,1.0,0.0,0.0,72000.0,1,61023.2,U,0.0,66692.51,1
28100,1518, ,chapa yale 2 bulones izquierda, ,2022-05-06,72000.0,1.0,0.0,0.0,72000.0,2,61023.2,U,0.0,63039.06,1
28100,11810, ,union canal morgan raingo tipo r, ,2022-05-06,8500.0,1.0,0.0,0.0,8500.0,3,7282.0,U,0.0,9859.6,1
28101,11515, ,manguera bicolor acometida 80mt, ,2022-05-06,56000.0,2.0,0.0,0.0,112000.0,1,53000.0,U,0.0,53041.2,1
28102,10882, ,manila soga matiz lhaura 10mm *250mt carrete, ,2022-05-06,1600.0,20.0,0.0,0.0,32000.0,1,1091.74,U,0.0,1220.36,1
28103,1076, ,valvula bola grival pvc soldar 1/2 797503331, ,2022-05-06,4500.0,1.0,0.0,0.0,4500.0,1,3990.43,U,0.0,3791.13,1
28104,12290, ,grifo jardin pvc con racor coqueta , ,2022-05-06,4000.0,1.0,0.0,0.0,4000.0,1,2685.0,U,0.0,2685.0,1
28105,10379, ,hembra presion 1/2 gerfor, ,2022-05-06,500.0,1.0,0.0,0.0,500.0,1,353.57,U,0.0,347.16,1
28105,10594, ,codo presion 1/2pulg gerfor, ,2022-05-06,600.0,2.0,0.0,0.0,1200.0,2,468.38,U,0.0,467.86,1
28106,11896, ,mezclador lavamanos slim 4 pulg crom gerfor, ,2022-05-06,41000.0,1.0,0.0,0.0,41000.0,1,33649.99,U,0.0,33649.99,1
28106,1095, ,acople  lavamanos griflex grival 380183331, ,2022-05-06,4000.0,2.0,0.0,0.0,8000.0,2,2761.91,U,0.0,2761.91,1
28107,11790, ,vinilo tipo 2 vinilux blanco cuñete ico, ,2022-05-06,165000.0,1.0,0.0,0.0,165000.0,1,154713.09,U,0.0,154713.36,1
28108,10445, ,clavo madera caj 50ud 2-2.2-3 pulg, ,2022-05-06,3800.0,3.0,0.0,0.0,11400.0,1,3022.6,U,0.0,3022.6,1
28109,10575, ,clavo acero liso 2pulg, ,2022-05-06,7800.0,1.0,0.0,0.0,7800.0,1,6415.14,U,0.0,5960.97,1
28110,10878, ,cable alambre centelsa #12 negro *100mt, ,2022-05-06,2000.0,40.0,0.0,0.0,80000.0,1,1500.0,U,0.0,1710.84,1
28110,10546, ,cinta aislante adler vesta neg 20yarda gde, ,2022-05-06,2800.0,1.0,0.0,0.0,2800.0,2,2000.0,U,0.0,2173.83,1
28111,11123, ,tiner media, ,2022-05-06,2800.0,1.0,0.0,0.0,2800.0,1,1886.78,U,0.0,1876.5,1
28111,10939, ,yeso escayola bto *25 kilos, ,2022-05-06,1800.0,1.0,0.0,0.0,1800.0,2,1360.0,U,0.0,1345.72,1
28112,11052, ,insolux vidrio, ,2022-05-06,3800.0,2.0,0.0,0.0,7600.0,1,3000.0,U,0.0,3000.0,1
28113,11607, ,espatula mango caucho 5 pulg pinpinov, ,2022-05-06,4500.0,1.0,0.0,0.0,4500.0,1,3500.0,U,0.0,3030.33,1
28113,2089, ,llana popular lisa m/madera caribe, ,2022-05-06,19000.0,1.0,0.0,0.0,19000.0,2,15340.29,U,0.0,15340.29,1
28114,1966, ,lavamanos petite blanco con griferia, ,2022-05-06,59000.0,1.0,0.0,0.0,59000.0,1,46208.89,U,0.0,46816.98,1
28115,10223, ,pegante amarillo el chamo 60cc, ,2022-05-06,2500.0,1.0,0.0,0.0,2500.0,1,2000.0,U,0.0,957.99,1
28116,10345, ,amarra plastica-metal zinc x100, ,2022-05-06,14500.0,1.0,0.0,0.0,14500.0,1,117.0,U,0.0,116.83,100
28117,10687, ,cemento blanco argos *40kg, ,2022-05-06,1800.0,5.0,0.0,0.0,9000.0,1,1325.0,U,0.0,1326.29,1
28117,10690, ,fragua concolor beige 2kg, ,2022-05-06,12000.0,1.0,0.0,0.0,12000.0,2,9100.05,U,0.0,9099.88,1
28118,1957, ,bisagra piston 3/4 ud, ,2022-05-06,4800.0,3.0,0.0,0.0,14400.0,1,4061.27,U,0.0,4061.27,1
28119,1845, ,pala antichispa amarilla forte, ,2022-05-06,49000.0,1.0,0.0,0.0,49000.0,1,38664.15,U,0.0,0.0,1
28120,10412, ,llave pared flexible palanca unifer, ,2022-05-06,30000.0,1.0,0.0,0.0,30000.0,1,24000.0,U,0.0,23583.15,1
28121,12278, ,alambre galvanizado cal 18 kilo, ,2022-05-06,12000.0,0.7,0.0,0.0,8400.0,1,9492.65,U,0.0,9492.65,1
28122,2001, ,disco dewalt pulir metal 7 pulg, ,2022-05-06,5500.0,2.0,0.0,0.0,11000.0,1,8000.0,U,0.0,8000.0,1
28123,11408, ,lavaplatos acero inoxidable nort 50*35 3.5 pulg, ,2022-05-06,77000.0,1.0,0.0,0.0,77000.0,1,65891.49,U,0.0,65891.5,1
28123,11401, ,sifon flexible  lavaplatos+canastilla globy-aqua, ,2022-05-06,18000.0,1.0,0.0,0.0,18000.0,2,13200.0,U,0.0,11470.9,1
28124,1969, ,barra de seguridad 60cm bocherine, ,2022-05-06,42000.0,1.0,0.0,0.0,42000.0,1,32999.89,U,0.0,32999.89,1
28125,1683, ,acolillador 20*20, ,2022-05-06,8000.0,1.0,0.0,0.0,8000.0,1,5500.0,U,0.0,5500.0,1
28126,10174, ,ducha latina corriente 120v, ,2022-05-06,46000.0,1.0,0.0,0.0,46000.0,1,38000.0,U,0.0,41600.0,1
28127,1448, ,caja rectangular 2*4 plast con tubo , ,2022-05-06,900.0,1.0,0.0,0.0,900.0,1,710.43,U,0.0,708.86,1
28127,1985, ,toma corriente triple bocherine, ,2022-05-06,7700.0,1.0,0.0,0.0,7700.0,2,5788.76,U,0.0,5788.76,1
28128,1079, ,acople sanitario griflex 40cm grival 380193331, ,2022-05-06,4000.0,4.0,0.0,0.0,16000.0,1,2512.49,U,0.0,2895.91,1
28128,1095, ,acople  lavamanos griflex grival 380183331, ,2022-05-06,4000.0,8.0,0.0,0.0,32000.0,2,2761.91,U,0.0,2761.91,1
28129,2185, ,bombillo starlite 12w, ,2022-05-06,5500.0,1.0,0.0,0.0,5500.0,1,4600.0,U,0.0,4600.0,1
28130,10924, ,tor drywall 8*1 *100ud, ,2022-05-06,50.0,20.0,0.0,0.0,1000.0,1,34.0,U,0.0,0.0,1
28131,11052, ,insolux vidrio, ,2022-05-06,3800.0,8.0,0.0,0.0,30400.0,1,3000.0,U,0.0,3000.0,1
28131,11052, ,insolux vidrio, ,2022-05-06,3800.0,1.0,0.0,0.0,3800.0,2,3000.0,U,0.0,3000.0,1
28131,11609, ,toma doble mercury-osblack, ,2022-05-06,4500.0,2.0,0.0,0.0,9000.0,3,3800.0,U,0.0,3646.2,1
28132,1095, ,acople  lavamanos griflex grival 380183331, ,2022-05-06,4000.0,1.0,0.0,0.0,4000.0,1,2761.91,U,0.0,2761.91,1
28132,12236, ,lavaplatos acero socoda tres huecos 53/ 43, ,2022-05-06,57000.0,1.0,0.0,0.0,57000.0,2,45000.0,U,0.0,44906.25,1
28133,10817, ,tubo cortinero coarrugado 1/2 dorado-aluminio *6mt, ,2022-05-06,3800.0,1.6,0.0,0.0,6080.0,1,2932.95,U,0.0,2648.81,1
28134,1783, ,anticorrosivo blanco cuarto pintuland, ,2022-05-06,21000.0,2.0,0.0,0.0,42000.0,1,12971.0,U,0.0,12971.0,1
28135,10699, ,cemento san marcos-argos-cemex bto 50kg, ,2022-05-06,1000.0,1.0,0.0,0.0,1000.0,1,590.0,U,0.0,584.41,1
28136,10699, ,cemento san marcos-argos-cemex bto 50kg, ,2022-05-06,1000.0,1.0,0.0,0.0,1000.0,1,590.0,U,0.0,584.41,1
28137,10389, ,estuco sika joint compound 1gal-5.6kg, ,2022-05-06,18500.0,2.0,0.0,0.0,37000.0,1,15600.0,U,0.0,19995.54,1
28138,1048, ,tee sanitaria 2 pulgadas, ,2022-05-06,3000.0,1.0,0.0,0.0,3000.0,1,3500.0,U,0.0,2618.47,1
28138,12281, ,codo sanitario doble campana 2pulg d. plast, ,2022-05-06,2400.0,1.0,0.0,0.0,2400.0,2,1800.0,U,0.0,0.0,1
28138,1076, ,valvula bola grival pvc soldar 1/2 797503331, ,2022-05-06,4800.0,1.0,0.0,0.0,4800.0,3,3990.43,U,0.0,3791.13,1
28138,11864, ,suprasol verde 1/132, ,2022-05-06,5200.0,1.0,0.0,0.0,5200.0,4,4262.58,U,0.0,4000.78,1
28138,11539, ,soldadura pvc mc 1/128, ,2022-05-06,3000.0,1.0,0.0,0.0,3000.0,5,972.0,U,0.0,1441.02,1
28138,1080, ,grifo jardin bronce grival, ,2022-05-06,21000.0,1.0,0.0,0.0,21000.0,6,17503.27,U,0.0,17265.9,1
28138,10383, ,tee presion 1/2 gerfor, ,2022-05-06,700.0,1.0,0.0,0.0,700.0,7,619.75,U,0.0,624.86,1
28138,10379, ,hembra presion 1/2 gerfor, ,2022-05-06,500.0,1.0,0.0,0.0,500.0,8,353.57,U,0.0,347.16,1
28138,11345, ,cinta teflon eco, ,2022-05-06,700.0,1.0,0.0,0.0,700.0,9,450.0,U,0.0,450.0,1
28138,10435, ,tubo pvc presion gerfor-indexcol 1/2 *6mt, ,2022-05-06,3000.0,0.5,0.0,0.0,1500.0,10,1750.0,U,0.0,1859.75,1
28138,10687, ,cemento blanco argos *40kg, ,2022-05-06,1800.0,1.0,0.0,0.0,1800.0,11,1325.0,U,0.0,1326.29,1
28139,11401, ,sifon flexible  lavaplatos+canastilla globy-aqua, ,2022-05-06,18000.0,1.0,0.0,0.0,18000.0,1,13200.0,U,0.0,11470.9,1
28139,10829, ,lavaplatos acero socoda escurridor iz-der 100*52cm, ,2022-05-06,125000.0,1.0,0.0,0.0,125000.0,2,112500.01,U,0.0,112500.01,1
28139,1283, ,llave lavaplatos+acople grival nogal, ,2022-05-06,52000.0,1.0,0.0,0.0,52000.0,3,40333.46,U,0.0,40333.46,1
28140,11644, ,soldadura varilla metal roja 1/8 west arco e6013 900g, ,2022-05-06,17000.0,0.5,0.0,0.0,8500.0,1,13500.2,U,0.0,13500.2,1
28141,11493, ,aceite 3en uno *30 ml aerosol, ,2022-05-06,16500.0,1.0,0.0,0.0,16500.0,1,13607.65,U,0.0,13941.84,1
28142,10236, ,grifo plastico gris 1/2 plastigrifod, ,2022-05-06,3500.0,1.0,0.0,0.0,3500.0,1,1626.73,U,0.0,1701.39,1
28143,10587, ,pega enchape sika *50kg, ,2022-05-06,39000.0,1.0,0.0,0.0,39000.0,1,35700.0,U,0.0,39324.49,1
28144,10391, ,sika 101 mortero plus gris 2kg polvo, ,2022-05-06,18500.0,2.0,0.0,0.0,37000.0,1,14220.02,U,0.0,18013.35,1
28145,10376, ,lija roja premier #320, ,2022-05-06,1700.0,3.0,0.0,0.0,5100.0,1,1293.97,U,0.0,1293.97,1
28145,11318, ,lija roja premier #150, ,2022-05-06,1700.0,3.0,0.0,0.0,5100.0,2,1409.29,U,0.0,1401.0,1
28146,11960, ,estukados 40kg, ,2022-05-07,52000.0,1.0,0.0,0.0,52000.0,1,48000.0,U,0.0,47837.59,1
28147,11052, ,insolux vidrio, ,2022-05-07,3800.0,12.0,0.0,0.0,45600.0,1,3000.0,U,0.0,3000.0,1
28147,10100, ,rejilla plana aluminio de 3*2 pulg, ,2022-05-07,2000.0,2.0,0.0,0.0,4000.0,2,2000.0,U,0.0,1633.92,1
28148,11526, ,tapa asiento sanitario cardenas-rioplast blanco-beige-verde, ,2022-05-07,25000.0,1.0,0.0,0.0,25000.0,1,17529.0,U,0.0,16708.32,1
28149,11279, ,union sanitaria 3 eco, ,2022-05-07,2800.0,1.0,0.0,0.0,2800.0,1,2200.0,U,0.0,2128.25,1
28150,10437, ,guante nitrilo varias marcas eco docena, ,2022-05-07,3000.0,1.0,0.0,0.0,3000.0,1,2000.0,U,0.0,2354.79,1
28151,1559, ,tor lenteja 8*1 ciento, ,2022-05-07,80.0,10.0,0.0,0.0,800.0,1,40.0,U,0.0,40.0,1
28152,1433, ,bisagra comun latonada 2 1/2 induma par, ,2022-05-07,2300.0,3.0,0.0,0.0,6900.0,1,1669.62,U,0.0,0.0,1
28152,10149, ,clavo madera 2 1/2 puma, ,2022-05-07,4200.0,3.0,0.0,0.0,12600.0,2,3842.52,U,0.0,900.91,1
28152,10444, ,clavo madera 2pulg, ,2022-05-07,4200.0,1.0,0.0,0.0,4200.0,3,3842.52,U,0.0,0.06,1
28153,1238, ,disco segmentado 4.5 uyustools, ,2022-05-07,6000.0,1.0,0.0,0.0,6000.0,1,3641.4,U,0.0,3641.4,1
28154,1112, ,juego brocas diesel tools, ,2022-05-07,10500.0,1.0,0.0,0.0,10500.0,1,8500.0,U,0.0,8500.0,1
28154,1384, ,guante nitrilo gris azul-verde-blanco verde, ,2022-05-07,5000.0,1.0,0.0,0.0,5000.0,2,3000.0,U,0.0,3210.01,1
28155,10947, ,piragua aluminio 14.59*12*6mm *6mt, ,2022-05-07,3000.0,2.5,0.0,0.0,7500.0,1,1466.67,U,0.0,1528.05,1
28155,10379, ,hembra presion 1/2 gerfor, ,2022-05-07,500.0,1.0,0.0,0.0,500.0,2,353.57,U,0.0,347.16,1
28156,1087, ,arbol entradra hidrostatica 101883 gerfor, ,2022-05-07,22000.0,1.0,0.0,0.0,22000.0,1,16333.35,U,0.0,16333.35,1
28157,11142, ,arbol  llenado atlas plus completo grival 32cm ud, ,2022-05-07,39000.0,1.0,0.0,0.0,39000.0,1,32474.1,U,0.0,32474.1,1
28158,11931, ,racor manguera cobre 1/2, ,2022-05-07,5000.0,1.0,0.0,0.0,5000.0,1,3600.0,U,0.0,3609.52,1
28158,10215, ,abrazadera titan 1/2-3/4 10-06 10-04, ,2022-05-07,800.0,2.0,0.0,0.0,1600.0,2,579.99,U,0.0,0.0,1
28159,10440, ,cuñete sikasil, ,2022-05-07,245000.0,1.0,0.0,0.0,245000.0,1,951.99,U,0.0,2358.57,1
28160,12195, ,pila energizer-panasonic alcalina AA , ,2022-05-07,4000.0,1.0,0.0,0.0,4000.0,1,3400.0,U,0.0,3684.73,1
28161,10394, ,sikaflex fix blanco 300ml-374g 192478, ,2022-05-07,28000.0,1.0,0.0,0.0,28000.0,1,25018.48,U,0.0,-1621197.5,1
28162,10148, ,candado fanal 50mm, ,2022-05-07,10000.0,1.0,0.0,0.0,10000.0,1,5262.98,U,0.0,5333.43,1
28162,10561, ,bisagra dorada par 3*3pulg , ,2022-05-07,4000.0,1.0,0.0,0.0,4000.0,2,3350.0,U,0.0,3263.31,1
28162,1618, ,portacandado induma 3 1/2 pulg, ,2022-05-07,4000.0,1.0,0.0,0.0,4000.0,3,3083.0,U,0.0,3083.0,1
28163,10885, ,manila soga matiz lhaura 14mm *120mt carrete, ,2022-05-07,2800.0,16.0,0.0,0.0,44800.0,1,2274.47,U,0.0,2423.94,1
28164,2148, ,chapa vera vf6 izquierda 41768, ,2022-05-07,33000.0,2.0,0.0,0.0,66000.0,1,26323.99,U,0.0,26323.99,1
28165,1187, ,bombillo led nalpilux 20w, ,2022-05-07,13000.0,1.0,0.0,0.0,13000.0,1,9900.0,U,0.0,9900.0,1
28166,10562, ,codo sanitario campana espigo 2 pulg dilmar, ,2022-05-07,2400.0,2.0,0.0,0.0,4800.0,1,1637.44,U,0.0,1638.84,1
28166,2239, ,pega pvc 1/128 mg, ,2022-05-07,2500.0,1.0,0.0,0.0,2500.0,2,1750.0,U,0.0,1750.0,1
28166,10736, ,interruptor doble ceb-intime, ,2022-05-07,4200.0,1.0,0.0,0.0,4200.0,3,3300.0,U,0.0,3427.04,1
28166,1692, ,tor goloso 6*3/4pulg, ,2022-05-07,100.0,6.0,0.0,0.0,600.0,4,23.0,U,0.0,23.0,1
28166,10137, ,caja octogonal plastica tercol, ,2022-05-07,900.0,1.0,0.0,0.0,900.0,5,650.0,U,0.0,0.0,1
28166,10216, ,plafon bombillo loza mc, ,2022-05-07,2300.0,1.0,0.0,0.0,2300.0,6,1950.05,U,0.0,1903.68,1
28167,11414, ,paternit 200g, ,2022-05-07,13000.0,1.0,0.0,0.0,13000.0,1,10500.0,U,0.0,10500.0,1
28167,11353, ,cepillo alambre cabo madera globy, ,2022-05-07,4500.0,1.0,0.0,0.0,4500.0,2,2200.0,U,0.0,2162.95,1
28168,10947, ,piragua aluminio 14.59*12*6mm *6mt, ,2022-05-07,3000.0,3.0,0.0,0.0,9000.0,1,1466.67,U,0.0,1528.05,1
28169,10130, ,panel led redondo todos 18w incrustar, ,2022-05-07,12500.0,1.0,0.0,0.0,12500.0,1,9837.73,U,0.0,9882.9,1
28170,10443, ,clavo madera 1 1/2, ,2022-05-07,3900.0,2.0,0.0,0.0,7800.0,1,3281.88,U,0.0,3312.02,1
28171,11008, ,tor drywall 6*1 1/2 ciento, ,2022-05-07,60.0,40.0,0.0,0.0,2400.0,1,40.0,U,0.0,38.17,1
28171,11245, ,chazo plastico mariposa caiman 1/4, ,2022-05-07,250.0,30.0,0.0,0.0,7500.0,2,135.0,U,0.0,132.28,1
28172,10699, ,cemento san marcos-argos-cemex bto 50kg, ,2022-05-07,31500.0,1.0,0.0,0.0,31500.0,1,590.0,U,0.0,584.41,50
28173,11977, ,chapa bola alcoba kl501a kl, ,2022-05-07,18000.0,1.0,0.0,0.0,18000.0,1,13066.2,U,0.0,12898.41,1
28174,11126, ,valvula regulacion doble plastigrifos, ,2022-05-07,4800.0,1.0,0.0,0.0,4800.0,1,3500.0,U,0.0,3425.13,1
28174,1095, ,acople  lavamanos griflex grival 380183331, ,2022-05-07,4000.0,2.0,0.0,0.0,8000.0,2,2761.91,U,0.0,2761.91,1
28175,12020, ,carreta bellota buggy 3000 metal llanta corriente, ,2022-05-07,210000.0,1.0,0.0,0.0,210000.0,1,196460.15,U,0.0,209515.22,1
28176,11033, ,caiman mediano 30amp par, ,2022-05-07,1500.0,1.0,0.0,0.0,1500.0,1,370.0,U,0.0,370.0,1
28177,10102, ,toma doble con polo galica2 luminex 15a, ,2022-05-07,6800.0,1.0,0.0,0.0,6800.0,1,5651.99,U,0.0,9903.21,1
28178,10751, ,niple galvanizado 1/2 4pulg-10cm, ,2022-05-07,2000.0,1.0,0.0,0.0,2000.0,1,1100.0,U,0.0,1100.0,1
28178,11345, ,cinta teflon eco, ,2022-05-07,700.0,1.0,0.0,0.0,700.0,2,450.0,U,0.0,450.0,1
28179,2070, ,rejilla sifon 5*4 antiolor , ,2022-05-07,13000.0,1.0,0.0,0.0,13000.0,1,9500.0,U,0.0,9500.0,1
28180,12126, ,lija agua mcrofina #1500 abracol, ,2022-05-07,2900.0,1.0,0.0,0.0,2900.0,1,2281.23,U,0.0,2281.23,1
28180,12087, ,lija negra abracol #2500, ,2022-05-07,2900.0,1.0,0.0,0.0,2900.0,2,1157.8,U,0.0,1157.8,1
28181,1205, ,manguera conduit 1/2 *50mt eco, ,2022-05-07,49000.0,1.0,0.0,0.0,49000.0,1,38000.0,U,0.0,38000.0,1
28181,10206, ,alicate tipo cresent amarillo No.101, ,2022-05-07,13500.0,1.0,0.0,0.0,13500.0,2,10000.0,U,0.0,9860.24,1
28181,1806, ,linterna rayovac led pila aa, ,2022-05-07,7500.0,1.0,0.0,0.0,7500.0,3,5500.0,U,0.0,5500.0,1
28182,1894, ,broca barracuda lamina 7/32, ,2022-05-07,7000.0,1.0,0.0,0.0,7000.0,1,4288.76,U,0.0,4288.76,1
28182,10616, ,chazo plastico aleta 3/8 broca doc., ,2022-05-07,100.0,7.0,0.0,0.0,700.0,2,33.3,U,0.0,33.3,1
28183,1860, ,tiner 1/2 galon, ,2022-05-07,11500.0,1.0,0.0,0.0,11500.0,1,18113.2,U,0.0,0.0,1
28184,1322, ,llave meson plastigrifos aleta, ,2022-05-07,28000.0,1.0,0.0,0.0,28000.0,1,25994.05,U,0.0,25994.05,1
28184,1758, ,brocha caribe 2 pulg, ,2022-05-07,3200.0,2.0,0.0,0.0,6400.0,2,2690.59,U,0.0,2690.59,1
28184,11864, ,suprasol verde 1/132, ,2022-05-07,5200.0,1.0,0.0,0.0,5200.0,3,4262.58,U,0.0,4000.78,1
28184,10384, ,union presion 1/2 gerfor, ,2022-05-07,500.0,2.0,0.0,0.0,1000.0,4,295.14,U,0.0,299.8,1
28184,11092, ,vinilo fino tipo 2 azul cielo gal pintuland, ,2022-05-07,46000.0,1.0,0.0,0.0,46000.0,5,31535.0,U,0.0,31535.0,1
28184,2165, ,rejilla plastica con sosco 3*2, ,2022-05-07,2500.0,4.0,0.0,0.0,10000.0,6,1800.0,U,0.0,1800.0,1
28184,10699, ,cemento san marcos-argos-cemex bto 50kg, ,2022-05-07,1000.0,2.0,0.0,0.0,2000.0,7,590.0,U,0.0,584.41,1
28184,1606, ,acronal proquimitec 1/4 , ,2022-05-07,5500.0,2.0,0.0,0.0,11000.0,8,4300.0,U,0.0,4300.0,1
28184,11554, ,estuco listo del sur 25KG, ,2022-05-07,1800.0,2.0,0.0,0.0,3600.0,9,15.0,U,0.0,-84.81,1
28184,10699, ,cemento san marcos-argos-cemex bto 50kg, ,2022-05-07,1000.0,1.0,0.0,0.0,1000.0,10,590.0,U,0.0,584.41,1
28185,10572, ,rejilla ventilacion silplas-eco 15*15, ,2022-05-07,4200.0,2.0,0.0,0.0,8400.0,1,2880.0,U,0.0,0.0,1
28186,11286, ,interruptor doble enerlux loft, ,2022-05-07,4800.0,1.0,0.0,0.0,4800.0,1,4000.0,U,0.0,3967.81,1
28186,11508, ,interruptor+toma silver enerlux loft, ,2022-05-07,4800.0,1.0,0.0,0.0,4800.0,2,3999.99,U,0.0,5668.27,1
28187,1860, ,tiner 1/2 galon, ,2022-05-07,11500.0,1.0,0.0,0.0,11500.0,1,18113.2,U,0.0,0.0,1
28188,10151, ,silicona transparente adesivo pegadit 50g, ,2022-05-07,6500.0,1.0,0.0,0.0,6500.0,1,5377.71,U,0.0,4654.04,1
28189,10136, ,caja 5800 plastica tercol-induma 2*4pulg, ,2022-05-07,800.0,1.0,0.0,0.0,800.0,1,481.52,U,0.0,455.76,1
28189,10880, ,cable alambre centelsa #12 azul *100mt, ,2022-05-07,2000.0,1.0,0.0,0.0,2000.0,2,1470.0,U,0.0,2488.78,1
28189,11016, ,tor goloso 8*1 1/4, ,2022-05-07,100.0,2.0,0.0,0.0,200.0,3,43.99,U,0.0,43.99,1
28190,10381, ,codo  cpvc 1/2 90 grados, ,2022-05-07,1600.0,1.0,0.0,0.0,1600.0,1,1034.37,U,0.0,1088.49,1
28190,10488, ,macho presion cpvc celta 1/2, ,2022-05-07,1700.0,1.0,0.0,0.0,1700.0,2,1516.06,U,0.0,1357.48,1
28191,1601, ,disco diamante muro turbo p&tools, ,2022-05-07,6000.0,1.0,0.0,0.0,6000.0,1,4641.0,U,0.0,4641.0,1
28192,10440, ,clavos, ,2022-05-07,150.0,4.0,0.0,0.0,600.0,1,951.99,U,0.0,2358.57,1
28193,10263, ,soda caustica escamas casa grande na0h, ,2022-05-07,4800.0,1.0,0.0,0.0,4800.0,1,3500.0,U,0.0,3314.9,1
28194,1838, ,cinta duct tape celux 10 yardas gris, ,2022-05-07,7500.0,3.0,0.0,0.0,22500.0,1,5118.19,U,0.0,5118.19,1
28195,10797, ,madeja de piola n.18, ,2022-05-07,4000.0,1.0,0.0,0.0,4000.0,1,2750.0,U,0.0,2750.0,1
28195,10310, ,manguera nivel 5/16 x metro, ,2022-05-07,900.0,12.0,0.0,0.0,10800.0,2,640.0,U,0.0,0.0,1
28196,1080, ,grifo jardin bronce grival, ,2022-05-07,21000.0,1.0,0.0,0.0,21000.0,1,17503.27,U,0.0,17265.9,1
28196,11345, ,cinta teflon eco, ,2022-05-07,700.0,1.0,0.0,0.0,700.0,2,450.0,U,0.0,450.0,1
28197,12158, ,ducha racor grifo cromada, ,2022-05-07,3500.0,1.0,0.0,0.0,3500.0,1,2500.0,U,0.0,2500.0,1
28198,10314, ,llave de tubo taurus-forte #12, ,2022-05-07,20000.0,1.0,0.0,0.0,20000.0,1,16000.0,U,0.0,17450.19,1
28199,11822, ,manguera agua lona verde pesada *100mt, ,2022-05-07,1600.0,8.0,0.0,0.0,12800.0,1,1079.0,U,0.0,1049.52,1
28199,10170, ,racor manguera plastico, ,2022-05-07,1200.0,1.0,0.0,0.0,1200.0,2,500.0,U,0.0,0.0,1
28199,10354, ,abrazadera manguera 1/2-3/8 eco, ,2022-05-07,700.0,2.0,0.0,0.0,1400.0,3,350.0,U,0.0,343.81,1
28199,1977, ,pistola plastica 5 funciones bocherine, ,2022-05-07,8000.0,1.0,0.0,0.0,8000.0,4,4299.47,U,0.0,4299.47,1
28200,10935, ,cable duplex centelsa-nexan #14 *100mt, ,2022-05-07,2900.0,15.0,0.0,0.0,43500.0,1,2773.05,U,0.0,2803.22,1
28200,10344, ,cabo pala , ,2022-05-07,7000.0,1.0,0.0,0.0,7000.0,2,4800.0,U,0.0,5794.95,1
28200,1927, ,pala redonda agrotek # 2, ,2022-05-07,16000.0,1.0,0.0,0.0,16000.0,3,13222.65,U,0.0,13222.65,1
28200,10164, ,tee electrica 3puestos, ,2022-05-07,3700.0,1.0,0.0,0.0,3700.0,4,3100.0,U,0.0,3045.46,1
28200,10113, ,clavija granade codelca 15amp, ,2022-05-07,3000.0,1.0,0.0,0.0,3000.0,5,1995.63,U,0.0,2292.73,1
28201,10935, ,cable duplex centelsa-nexan #14 *100mt, ,2022-05-07,2900.0,15.0,0.0,0.0,43500.0,1,2773.05,U,0.0,2803.22,100
28201,10113, ,clavija granade codelca 15amp, ,2022-05-07,3000.0,1.0,0.0,0.0,3000.0,2,1995.63,U,0.0,2292.73,1
28201,10164, ,tee electrica 3puestos, ,2022-05-07,3700.0,1.0,0.0,0.0,3700.0,3,3100.0,U,0.0,3045.46,1
28202,1947, ,extencion naranja 15 metros, ,2022-05-07,25000.0,1.0,0.0,0.0,25000.0,1,21643.0,U,0.0,21643.0,1
28202,10522, ,portalampara benjamin toma cadena mercury, ,2022-05-07,2500.0,1.0,0.0,0.0,2500.0,2,2000.0,U,0.0,1994.51,1
28203,10110, ,taco 1x30 amp enchu luminex, ,2022-05-07,12500.0,1.0,0.0,0.0,12500.0,1,10900.0,U,0.0,10919.96,1
28203,10111, ,taco 1x40 amp enchu luminex, ,2022-05-07,12500.0,1.0,0.0,0.0,12500.0,2,11000.0,U,0.0,11022.46,1
28203,10122, ,tablero 6 circuitos 1linea 75a tercol, ,2022-05-07,39500.0,1.0,0.0,0.0,39500.0,3,34900.0,U,0.0,34900.0,1
28203,10108, ,taco 1x60 amp enchu luminex, ,2022-05-07,13500.0,1.0,0.0,0.0,13500.0,4,8500.0,U,0.0,8500.0,1
